[LipidProcessor.py:<module>:190]-2017-09-22 16:45:58,030-customLogger-INFO: Start to extract data from lipid text file
[LipidProcessor.py:loadTextFile:49]-2017-09-22 16:45:58,032-customLogger-INFO: header number: 217, headers: ['LipidIon', 'Class', 'FattyAcid', 'FA1', 'FA2', 'FA3', 'FA4', 'CalcMz', 'IonFormula', 'ARatio[s1/c]', 'HRatio[s1/c]', 'ADiff[s1/c]', 'HDiff[s1/c]', 'GroupArea[c]', 'GroupArea[s1]', 'GroupHeight[c]', 'GroupHeight[s1]', 'GroupTopPos[c]', 'GroupTopPos[s1]', 'Area[c-1]', 'Area[c-2]', 'Area[c-3]', 'Area[c-4]', 'Area[c-5]', 'Area[c-6]', 'Area[c-7]', 'Area[c-8]', 'Area[c-9]', 'Area[s1-1]', 'Area[s1-2]', 'Height[c-1]', 'Height[c-2]', 'Height[c-3]', 'Height[c-4]', 'Height[c-5]', 'Height[c-6]', 'Height[c-7]', 'Height[c-8]', 'Height[c-9]', 'Height[s1-1]', 'Height[s1-2]', 'NormArea[c-1]', 'NormArea[c-2]', 'NormArea[c-3]', 'NormArea[c-4]', 'NormArea[c-5]', 'NormArea[c-6]', 'NormArea[c-7]', 'NormArea[c-8]', 'NormArea[c-9]', 'NormArea[s1-1]', 'NormArea[s1-2]', 'NormHeight[c-1]', 'NormHeight[c-2]', 'NormHeight[c-3]', 'NormHeight[c-4]', 'NormHeight[c-5]', 'NormHeight[c-6]', 'NormHeight[c-7]', 'NormHeight[c-8]', 'NormHeight[c-9]', 'NormHeight[s1-1]', 'NormHeight[s1-2]', 'TopPos[c-1]', 'TopPos[c-2]', 'TopPos[c-3]', 'TopPos[c-4]', 'TopPos[c-5]', 'TopPos[c-6]', 'TopPos[c-7]', 'TopPos[c-8]', 'TopPos[c-9]', 'TopPos[s1-1]', 'TopPos[s1-2]', 'Hwhm(L)[c-1]', 'Hwhm(L)[c-2]', 'Hwhm(L)[c-3]', 'Hwhm(L)[c-4]', 'Hwhm(L)[c-5]', 'Hwhm(L)[c-6]', 'Hwhm(L)[c-7]', 'Hwhm(L)[c-8]', 'Hwhm(L)[c-9]', 'Hwhm(L)[s1-1]', 'Hwhm(L)[s1-2]', 'Hwhm(R)[c-1]', 'Hwhm(R)[c-2]', 'Hwhm(R)[c-3]', 'Hwhm(R)[c-4]', 'Hwhm(R)[c-5]', 'Hwhm(R)[c-6]', 'Hwhm(R)[c-7]', 'Hwhm(R)[c-8]', 'Hwhm(R)[c-9]', 'Hwhm(R)[s1-1]', 'Hwhm(R)[s1-2]', 'AreaScore[c-1]', 'AreaScore[c-2]', 'AreaScore[c-3]', 'AreaScore[c-4]', 'AreaScore[c-5]', 'AreaScore[c-6]', 'AreaScore[c-7]', 'AreaScore[c-8]', 'AreaScore[c-9]', 'AreaScore[s1-1]', 'AreaScore[s1-2]', 'DataId[c-1]', 'DataId[c-2]', 'DataId[c-3]', 'DataId[c-4]', 'DataId[c-5]', 'DataId[c-6]', 'DataId[c-7]', 'DataId[c-8]', 'DataId[c-9]', 'DataId[s1-1]', 'DataId[s1-2]', 'Scan[c-1]', 'Scan[c-2]', 'Scan[c-3]', 'Scan[c-4]', 'Scan[c-5]', 'Scan[c-6]', 'Scan[c-7]', 'Scan[c-8]', 'Scan[c-9]', 'Scan[s1-1]', 'Scan[s1-2]', 'ObsMz[c-1]', 'ObsMz[c-2]', 'ObsMz[c-3]', 'ObsMz[c-4]', 'ObsMz[c-5]', 'ObsMz[c-6]', 'ObsMz[c-7]', 'ObsMz[c-8]', 'ObsMz[c-9]', 'ObsMz[s1-1]', 'ObsMz[s1-2]', 'Rt[c-1]', 'Rt[c-2]', 'Rt[c-3]', 'Rt[c-4]', 'Rt[c-5]', 'Rt[c-6]', 'Rt[c-7]', 'Rt[c-8]', 'Rt[c-9]', 'Rt[s1-1]', 'Rt[s1-2]', 'It.[c-1]', 'It.[c-2]', 'It.[c-3]', 'It.[c-4]', 'It.[c-5]', 'It.[c-6]', 'It.[c-7]', 'It.[c-8]', 'It.[c-9]', 'It.[s1-1]', 'It.[s1-2]', 'z[c-1]', 'z[c-2]', 'z[c-3]', 'z[c-4]', 'z[c-5]', 'z[c-6]', 'z[c-7]', 'z[c-8]', 'z[c-9]', 'z[s1-1]', 'z[s1-2]', 'Delta(Da)[c-1]', 'Delta(Da)[c-2]', 'Delta(Da)[c-3]', 'Delta(Da)[c-4]', 'Delta(Da)[c-5]', 'Delta(Da)[c-6]', 'Delta(Da)[c-7]', 'Delta(Da)[c-8]', 'Delta(Da)[c-9]', 'Delta(Da)[s1-1]', 'Delta(Da)[s1-2]', 'Delta(ppm)[c-1]', 'Delta(ppm)[c-2]', 'Delta(ppm)[c-3]', 'Delta(ppm)[c-4]', 'Delta(ppm)[c-5]', 'Delta(ppm)[c-6]', 'Delta(ppm)[c-7]', 'Delta(ppm)[c-8]', 'Delta(ppm)[c-9]', 'Delta(ppm)[s1-1]', 'Delta(ppm)[s1-2]', 'mScore[c-1]', 'mScore[c-2]', 'mScore[c-3]', 'mScore[c-4]', 'mScore[c-5]', 'mScore[c-6]', 'mScore[c-7]', 'mScore[c-8]', 'mScore[c-9]', 'mScore[s1-1]', 'mScore[s1-2]', 'tScore[c-1]', 'tScore[c-2]', 'tScore[c-3]', 'tScore[c-4]', 'tScore[c-5]', 'tScore[c-6]', 'tScore[c-7]', 'tScore[c-8]', 'tScore[c-9]', 'tScore[s1-1]', 'tScore[s1-2]']
[LipidProcessor.py:loadTextFile:78]-2017-09-22 16:45:58,032-customLogger-DEBUG: Data in column style: 
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,032-customLogger-DEBUG: 1:5:['LipidIon', 'CL(14:0/14:0/14:0/14:0)-H', 'Cer(d18:0+pO/2:0)-H', 'ChE(2:0)-H', 'FA(20:2)-H']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,042-customLogger-DEBUG: 204:5:['mScore[c-9]', '156.3904628', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,042-customLogger-DEBUG: 205:5:['mScore[s1-1]', '177.5804369', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,042-customLogger-DEBUG: 206:5:['mScore[s1-2]', '157.8908057', '', '', '10']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,042-customLogger-DEBUG: 207:5:['tScore[c-1]', '0.591472662', '', '0.941867918', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,042-customLogger-DEBUG: 208:5:['tScore[c-2]', '0.043745493', '3.746385347', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,042-customLogger-DEBUG: 209:5:['tScore[c-3]', '0.249413691', '4.102618177', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,042-customLogger-DEBUG: 210:5:['tScore[c-4]', '0.414612288', '3.662624977', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,042-customLogger-DEBUG: 211:5:['tScore[c-5]', '0.838304966', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,042-customLogger-DEBUG: 212:5:['tScore[c-6]', '1.409649737', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,042-customLogger-DEBUG: 213:5:['tScore[c-7]', '1.273823675', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,042-customLogger-DEBUG: 214:5:['tScore[c-8]', '1.146826642', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,042-customLogger-DEBUG: 215:5:['tScore[c-9]', '1.530697981', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,042-customLogger-DEBUG: 216:5:['tScore[s1-1]', '0.11747043', '', '', '']
[LipidProcessor.py:loadTextFile:82]-2017-09-22 16:45:58,042-customLogger-DEBUG: 217:5:['tScore[s1-2]', '0.44045891', '', '', '0.53859965']
[LipidProcessor.py:<module>:261]-2017-09-22 16:45:58,052-customLogger-INFO: new data list: [['LipidIon', 'CalcMz', 'Rt', 'IonFormula', 'TopPos', 'ave Area', 'AreaScore', 'TopPos-RT', 'max m-score', 'ave tScore', 'Area[c-1]', 'Area[c-2]', 'Area[c-3]', 'Area[c-4]', 'Area[c-5]', 'Area[c-6]', 'Area[c-7]', 'Area[c-8]', 'Area[c-9]', 'Area[s1-1]', 'Area[s1-2]', 'mScore[c-1]', 'mScore[c-2]', 'mScore[c-3]', 'mScore[c-4]', 'mScore[c-5]', 'mScore[c-6]', 'mScore[c-7]', 'mScore[c-8]', 'mScore[c-9]', 'mScore[s1-1]', 'mScore[s1-2]'], ['CL(14:0/14:0/14:0/14:0)-H', '1239.839755', '19.30274235', 'C65 H125 O17 P2', '19.3031818182', '24754545.4545', '0.986363636364', '0.0004394682', '177.5804369', '0.732406952273', '2.44E+07', '2.35E+07', '2.54E+07', '2.54E+07', '2.02E+07', '2.45E+07', '3.04E+07', '2.34E+07', '3.12E+07', '2.25E+07', '2.14E+07', '157.9962049', '157.8089527', '157.4615062', '157.3357141', '157.5485784', '157.9423949', '157.8971072', '157.7927316', '156.3904628', '177.5804369', '157.8908057'], ['Cer(d18:0+pO/2:0)-H', '358.2962825', '1.77162036436', 'C20 H40 O4 N1', '6.61681818182', '2284545.04155', '0.976363636364', '4.84519781746', '6.021438684', '1.04651168191', '895557.466', '1563980.313', '2321310.177', '5265545.172', '1229397.046', '3832250.674', '2165924.692', '1337262.7', '3533301.73', '1245047.961', '1740417.526', '0', '6.021438684', '5.270797859', '5.015197656', '0', '0', '0', '0', '0', '0', '0'], ['ChE(2:0)-H', '427.3581535', '0.0865454545455', 'C29 H47 O2', '0.946454545455', '2033197.62027', '0.826363636364', '0.859909090909', '5.466759667', '0.0856243561818', '2789904.863', '2579683.035', '2310285.436', '1876944.344', '1704925.937', '1642362.975', '1790924.332', '1819278.61', '1674797.37', '2283994.446', '1892072.475', '5.466759667', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0'], ['FA(20:2)-H', '307.2642535', '0.467454545455', 'O2 H35 C20', '5.14909090909', '79727272.7273', '0.932727272727', '4.68163636363', '10.0', '0.0489636045455', '7.02E+07', '7.13E+07', '8.23E+07', '7.50E+07', '8.37E+07', '8.36E+07', '7.16E+07', '7.97E+07', '8.51E+07', '9.02E+07', '8.43E+07', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '10']]
